indice,id_cliente,variable,valor,outlier_IQR,outlier_Zscore,z_score,limite_inferior_IQR,limite_superior_IQR,skewness,metodo_recomendado,hipotesis
2029,CLI-102029,saldo_actual,15234930,True,True,3.031519482352245,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
2048,CLI-102048,saldo_actual,11019675,True,False,1.9678588271741477,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2069,CLI-102069,saldo_actual,10927149,True,False,1.9445111849126455,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2086,CLI-102086,saldo_actual,16592444,True,True,3.3740691574379613,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
2087,CLI-102087,saldo_actual,12415610,True,False,2.3201035043493214,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2120,CLI-102120,saldo_actual,11888966,True,False,2.1872122552823936,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2130,CLI-102130,saldo_actual,11520100,True,False,2.094134078224796,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2140,CLI-102140,saldo_actual,15288417,True,True,3.0450161788661005,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
2185,CLI-102185,saldo_actual,30018536,True,True,6.761955729709724,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
2197,CLI-102197,saldo_actual,18503746,True,True,3.856359490422136,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
2224,CLI-102224,saldo_actual,12039957,True,False,2.2253127227478244,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2233,CLI-102233,saldo_actual,15649981,True,True,3.136251798331308,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
2253,CLI-102253,saldo_actual,12441852,True,False,2.326725306093981,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2258,CLI-102258,saldo_actual,12351074,True,False,2.303818747189298,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2275,CLI-102275,saldo_actual,10295242,True,False,1.7850582897422167,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2281,CLI-102281,saldo_actual,10838905,True,False,1.9222440454737417,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2291,CLI-102291,saldo_actual,12898374,True,False,2.4419222490127876,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2323,CLI-102323,saldo_actual,13161073,True,False,2.50821066820798,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2366,CLI-102366,saldo_actual,11258767,True,False,2.028190350028125,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2371,CLI-102371,saldo_actual,23766847,True,True,5.184429431132365,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
2414,CLI-102414,saldo_actual,14182089,True,False,2.765849778417759,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2418,CLI-102418,saldo_actual,16491626,True,True,3.3486291449277465,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
2476,CLI-102476,saldo_actual,11457129,True,False,2.078244226930575,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2477,CLI-102477,saldo_actual,12064818,True,False,2.231586048453715,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2508,CLI-102508,saldo_actual,14374814,True,False,2.8144812371952703,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2528,CLI-102528,saldo_actual,13668735,True,False,2.6363120750099465,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2586,CLI-102586,saldo_actual,12661465,True,False,2.382141575682802,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2609,CLI-102609,saldo_actual,15092477,True,False,2.9955734597955823,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2624,CLI-102624,saldo_actual,21462531,True,True,4.602967510964458,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
2643,CLI-102643,saldo_actual,14913141,True,False,2.9503205279428193,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2671,CLI-102671,saldo_actual,13381967,True,False,2.5639501802339217,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2689,CLI-102689,saldo_actual,11690342,True,False,2.1370922663436236,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2712,CLI-102712,saldo_actual,18375201,True,True,3.8239229571827784,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
2716,CLI-102716,saldo_actual,12989631,True,False,2.4649496768693675,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2719,CLI-102719,saldo_actual,10796829,True,False,1.911626755244023,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2726,CLI-102726,saldo_actual,16992200,True,True,3.474941994044851,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
2755,CLI-102755,saldo_actual,14671297,True,False,2.889294576371469,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2775,CLI-102775,saldo_actual,18468534,True,True,3.8474742346095856,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
2778,CLI-102778,saldo_actual,13660290,True,False,2.6341810973507114,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2795,CLI-102795,saldo_actual,11771587,True,False,2.157593306003133,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2798,CLI-102798,saldo_actual,14822859,True,False,2.9275391277023144,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2801,CLI-102801,saldo_actual,20265770,True,True,4.300981607537122,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
2810,CLI-102810,saldo_actual,13087540,True,False,2.489655643907621,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2831,CLI-102831,saldo_actual,11896328,True,False,2.189069953035773,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2833,CLI-102833,saldo_actual,11121205,True,False,1.9934785029281015,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2834,CLI-102834,saldo_actual,13666693,True,False,2.6357968048642797,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2846,CLI-102846,saldo_actual,23655005,True,True,5.156207666376395,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
2850,CLI-102850,saldo_actual,10062939,True,False,1.7264398761041715,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
2869,CLI-102869,saldo_actual,16118273,True,True,3.2544187361641703,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
2931,CLI-102931,saldo_actual,10749947,True,False,1.8997967381190661,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
3007,CLI-103007,saldo_actual,10191885,True,False,1.7589775960861407,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
3044,CLI-103044,saldo_actual,21316802,True,True,4.566194835617782,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
3051,CLI-103051,saldo_actual,15804864,True,True,3.1753343575729076,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
3061,CLI-103061,saldo_actual,11589130,True,False,2.111552833442913,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
3071,CLI-103071,saldo_actual,14740810,True,False,2.9068352098855494,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
3087,CLI-103087,saldo_actual,13840510,True,False,2.6796570942420495,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
3088,CLI-103088,saldo_actual,11826358,True,False,2.1714140019621575,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
3089,CLI-103089,saldo_actual,10916566,True,False,1.9418407128501605,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
3092,CLI-103092,saldo_actual,19448731,True,True,4.09481324096237,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
3100,CLI-103100,saldo_actual,10472400,True,False,1.8297616337510705,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
3106,CLI-103106,saldo_actual,16812897,True,True,3.4296973892806317,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
3118,CLI-103118,saldo_actual,20334585,True,True,4.318346110511694,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
3124,CLI-103124,saldo_actual,11477835,True,False,2.0834690964879607,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
3146,CLI-103146,saldo_actual,12320150,True,False,2.2960155082154454,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
3147,CLI-103147,saldo_actual,12676878,True,False,2.3860308307049207,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
3160,CLI-103160,saldo_actual,17686666,True,True,3.6501807780707076,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
3177,CLI-103177,saldo_actual,17553622,True,True,3.616608985093174,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
3191,CLI-103191,saldo_actual,10236991,True,False,1.770359464445816,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
3194,CLI-103194,saldo_actual,10325235,True,False,1.7926266038847196,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
3195,CLI-103195,saldo_actual,16196187,True,True,3.2740792445527602,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
3204,CLI-103204,saldo_actual,10257099,True,False,1.7754334370653422,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
3212,CLI-103212,saldo_actual,13773566,True,False,2.662764711954325,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
