id_cliente,edad,ingreso_mensual,nivel_educativo,ciudad,fecha_vinculacion,saldo_actual,cuotas_pagadas,cuotas_totales,estado_cuenta,score_externo
CLI-103889,50,2345741,Secundaria,Med.,2020-12-31,3143964,5,18,Al día,713.0
CLI-103890,18,2579796,Tecnólogo,"Cali, Colombia",2020-06-14,0,36,36,Cancelado,
CLI-103891,53,0,Técnico,Pereira,2016-05-06,1306816,2,6,Al día,385.0
CLI-103892,69,0,Universitario,PEI,2023-03-27,8668425,16,36,Al día,586.0
CLI-103893,57,2951385,Universitario,Manizales,2024-01-09,0,6,6,Cancelado,840.0
CLI-103894,31,2183019,Universitario,Cartagena,2021-12-04,4144560,3,12,Moroso,
CLI-103895,1,1043308,Secundaria,manizales,2019-07-05,1971909,30,36,Al día,314.0
CLI-103896,57,2450291,Técnico,santa marta,2021-09-20,0,12,12,Cancelado,322.0
CLI-103897,63,1044599,Secundaria,Ibagué,2019-07-16,4724465,4,12,Moroso,739.0
CLI-103898,72,1781547,Tecnólogo,"Cali, Valle",2024-04-02,8477067,8,36,Moroso,
CLI-103899,1,0,Universitario,Santa Marta,2022-03-12,853168,2,6,Al día,604.0
CLI-103900,37,4851734,Universitario,"Villavicencio, Meta",2025-03-28,0,12,12,Cancelado,388.0
CLI-103901,30,3128405,Universitario,MZL,2023-09-14,5502326,13,36,Al día,681.0
CLI-103902,24,3324261,Universitario,PEI,2025-01-12,2967342,41,48,Al día,433.0
CLI-103903,0,1935039,Técnico,Bogotá,2024-05-03,698426,4,6,Al día,465.0
CLI-103904,45,1919013,Secundaria,barranquilla,2018-04-29,0,36,36,Cancelado,365.0
CLI-103905,53,0,Universitario,Santa Marta,2020-08-18,2489677,3,12,Al día,718.0
CLI-103906,59,4354053,Tecnólogo,"Barranquilla, Atlántico",2017-03-23,2640833,5,12,Al día,572.0
CLI-103907,68,1502587,Secundaria,"Cali, Valle",2015-05-01,1187573,6,12,Al día,705.0
CLI-103908,36,2539148,Técnico,medellin,2018-09-21,1492522,3,18,Al día,371.0
CLI-103909,45,0,Tecnólogo,ibague,2023-06-02,3146986,2,12,Moroso,348.0
CLI-103910,67,3570874,Tecnólogo,"Manizales, Caldas",2022-12-22,8768170,18,48,Al día,753.0
CLI-103911,63,0,Universitario,BAQ,2024-11-23,631763,4,6,Al día,329.0
CLI-103912,70,3780516,Universitario,Cartagena de Indias,2021-12-03,782271,3,12,Al día,841.0
CLI-103913,44,2007542,Técnico,"Cali, Valle",2019-09-10,0,6,6,Cancelado,395.0
CLI-103914,77,1876137,Tecnólogo,"Manizales, Caldas",2020-09-23,4973292,2,18,Al día,680.0
CLI-103915,72,4276372,Universitario,PEREIRA,2017-07-31,1729843,26,18,Al día,
CLI-103916,74,3478189,Universitario,CÚCUTA,2024-08-12,4795953,1,24,Moroso,792.0
CLI-103917,40,0,Primaria,CÚCUTA,2017-04-01,9251768,21,48,Al día,780.0
CLI-103918,69,3435951,Universitario,MZL,2015-10-23,1061789,6,12,Al día,407.0
CLI-103919,57,907450,Universitario,BOGOTÁ,2023-11-22,5835056,8,24,Al día,450.0
CLI-103920,76,2647617,Técnico,CAL,2024-10-22,1652779,4,12,Al día,375.0
CLI-103921,55,2960777,Tecnólogo,Ibague,2016-07-16,3017752,17,24,Al día,492.0
CLI-103922,72,0,Tecnólogo,villavicencio,2020-11-26,2387562,16,36,Al día,745.0
CLI-103923,61,1960486,Técnico,PEREIRA,2017-07-14,13879642,14,36,Moroso,771.0
CLI-103924,21,2481016,Universitario,"Ibagué, Tolima",2016-08-15,7080965,31,48,Al día,811.0
CLI-103925,77,3711549,Universitario,"Ibagué, Tolima",2019-07-12,0,48,48,Cancelado,802.0
CLI-103926,66,2635769,Secundaria,cucuta,2020-03-26,0,36,36,Cancelado,688.0
CLI-103927,52,0,Universitario,"Cartagena, Bolívar",2016-03-04,8964823,16,48,Moroso,743.0
CLI-103928,24,2611412,Secundaria,BOG,2023-10-10,0,12,12,Cancelado,389.0
CLI-103929,69,0,Tecnólogo,Villavo,2018-01-02,3540001,17,36,Al día,801.0
CLI-103930,63,4213211,Tecnólogo,Cartagena de Indias,2018-11-19,15147111,5,36,Moroso,
CLI-103931,78,1842416,Secundaria,cucuta,2020-02-14,4429709,16,48,Al día,684.0
CLI-103932,25,2932937,Técnico,"Manizales, Caldas",2024-12-26,0,12,12,Cancelado,465.0
CLI-103933,58,2398174,Secundaria,cartagena,2023-02-08,0,36,36,Cancelado,410.0
CLI-103934,35,0,Universitario,Cartagena,2024-12-27,2711730,39,48,Al día,391.0
CLI-103935,40,6925909,Posgrado,Santa Marta,2019-03-18,1802916,1,6,Moroso,338.0
CLI-103936,56,2884553,Secundaria,cartagena,2018-09-15,1880324,19,36,Al día,614.0
CLI-103937,29,4257310,Tecnólogo,"Bogotá, Colombia",2022-04-18,1534744,20,24,Al día,623.0
CLI-103938,28,992787,Secundaria,MDL,2017-04-25,12987124,15,48,Moroso,
CLI-103939,59,0,Técnico,IBAGUÉ,2023-05-28,5117533,8,24,Al día,809.0
CLI-103940,2,1544198,Secundaria,"Ibagué, Tolima",2023-11-28,3508113,21,36,Al día,599.0
CLI-103941,56,0,Posgrado,SMR,2016-12-22,4366770,2,12,Al día,680.0
CLI-103942,39,7679803,Universitario,Sta Marta,2015-10-18,3360294,36,48,Al día,650.0
CLI-103943,64,1689812,Secundaria,Bogotá,2021-08-06,4534759,35,48,Al día,737.0
CLI-103944,37,2469656,Técnico,SANTA MARTA,2025-02-26,0,24,24,Cancelado,767.0
CLI-103945,40,0,Universitario,B/quilla,2021-09-29,3358524,10,24,Al día,484.0
CLI-103946,2,0,Universitario,SANTA MARTA,2017-11-15,663291,30,36,Al día,378.0
CLI-103947,20,5257550,Posgrado,villavicencio,2023-07-22,3122367,8,18,Al día,727.0
CLI-103948,77,5471094,Universitario,"Santa Marta, Magdalena",2023-04-27,3866491,6,36,Al día,385.0
CLI-103949,19,0,Universitario,"Villavicencio, Meta",2021-03-14,1798060,9,18,Al día,703.0
CLI-103950,78,0,Universitario,Santa Marta,2021-08-27,3234208,20,36,Al día,440.0
CLI-103951,21,3524677,Universitario,SMR,2015-12-12,3814940,13,24,Al día,412.0
CLI-103952,22,6925761,Universitario,bogota,2016-04-16,880817,7,18,Al día,820.0
CLI-103953,28,0,Universitario,MANIZALES,2021-06-26,16963554,8,48,Al día,597.0
CLI-103954,64,2317404,Técnico,Bogotá D.C.,2025-06-13,5702881,6,18,Moroso,475.0
CLI-103955,3,1754502,Técnico,"Bogotá, Colombia",2023-08-02,7215387,8,36,Al día,709.0
CLI-103956,62,0,Secundaria,"Villavicencio, Meta",2023-06-26,790876,7,12,Al día,380.0
CLI-103957,58,3888031,Universitario,PEREIRA,2017-06-07,2833672,11,18,Al día,438.0
CLI-103958,66,0,Secundaria,Santa Marta,2020-01-17,12663968,17,48,Al día,371.0
CLI-103959,51,4921841,Técnico,medellin,2019-07-09,0,24,24,Cancelado,642.0
CLI-103960,24,4229827,Técnico,Villavo,2018-12-30,0,24,24,Cancelado,606.0
CLI-103961,63,0,Secundaria,CÚCUTA,2023-06-13,5174067,10,24,Al día,356.0
CLI-103962,0,900000,Secundaria,Cali,2017-08-22,1566836,24,18,Al día,529.0
CLI-103963,51,3662994,Tecnólogo,PEREIRA,2022-04-26,5575541,8,48,Al día,322.0
CLI-103964,44,4254783,Tecnólogo,Bogotá D.C.,2022-05-28,0,12,12,Cancelado,503.0
CLI-103965,62,0,Universitario,"Ibagué, Tolima",2017-12-04,5203026,3,12,Moroso,640.0
CLI-103966,42,900000,Primaria,cali,2023-05-24,2057401,25,36,Al día,400.0
CLI-103967,27,5312609,Universitario,"Ibagué, Tolima",2018-07-27,7476844,23,48,Al día,459.0
CLI-103968,67,6446419,Universitario,Cartagena de Indias,2015-11-26,11162111,9,36,Moroso,
CLI-103969,25,2763414,Técnico,"Ibagué, Tolima",2016-05-02,6785128,18,36,Al día,787.0
CLI-103970,65,2052194,Tecnólogo,"Santa Marta, Magdalena",2025-03-08,1162944,3,6,Al día,405.0
CLI-103971,50,0,Universitario,cucuta,2017-08-08,1236317,19,24,Al día,572.0
CLI-103972,74,8906874,Posgrado,villavicencio,2024-09-08,0,36,36,Cancelado,310.0
CLI-103973,63,0,Posgrado,cucuta,2023-09-05,906829,9,12,Al día,789.0
CLI-103974,18,0,Secundaria,Villavo,2018-07-31,1223747,4,18,Al día,
CLI-103975,34,4714116,Universitario,Santa Marta,2018-04-30,480876,8,12,Al día,600.0
CLI-103976,74,1013040,Primaria,Villavo,2023-01-01,0,18,18,Cancelado,833.0
CLI-103977,49,2525233,Secundaria,BOG,2024-03-14,8133446,5,18,Moroso,679.0
CLI-103978,69,0,Secundaria,San José de Cúcuta,2023-02-24,5876768,32,48,Al día,326.0
CLI-103979,36,2829666,Tecnólogo,BARRANQUILLA,2024-01-11,917177,2,6,Al día,390.0
CLI-103980,48,3425762,Tecnólogo,"Bogotá, Colombia",2023-01-10,5669321,14,36,Al día,492.0
CLI-103981,61,5727510,Universitario,BGA,2017-08-16,0,48,48,Cancelado,437.0
CLI-103982,26,3875552,Técnico,bucaramanga,2022-07-26,957766,1,6,Al día,585.0
CLI-103983,27,6283140,Posgrado,CAL,2024-05-14,0,12,12,Cancelado,516.0
CLI-103984,30,1043172,Secundaria,VILLAVICENCIO,2024-10-12,0,12,12,Cancelado,653.0
CLI-103985,75,5242379,Tecnólogo,Medellin,2023-05-20,8022126,4,24,Al día,710.0
CLI-103986,25,2189728,Técnico,"Pereira, Risaralda",2020-02-11,973681,11,18,Al día,636.0
CLI-103987,34,2929280,Universitario,CÚCUTA,2025-01-22,0,18,18,Cancelado,625.0
CLI-103988,39,4739177,Universitario,Villavicencio,2022-11-03,2068773,22,36,Al día,311.0
CLI-103989,61,3921139,Secundaria,santa marta,2017-08-21,12910976,7,48,Al día,546.0
CLI-103990,39,1994340,Secundaria,Cartagena de Indias,2015-03-17,0,24,24,Cancelado,832.0
CLI-103991,48,2073597,Secundaria,Bogotá,2024-03-29,2812571,3,12,Moroso,
CLI-103992,53,5234530,Universitario,Bogotá D.C.,2021-06-08,0,24,24,Cancelado,411.0
CLI-103993,32,4197017,Universitario,MEDELLÍN,2018-06-06,4632760,31,48,Al día,808.0
CLI-103994,58,1565471,Secundaria,CAL,2021-08-12,0,36,36,Cancelado,536.0
CLI-103995,25,6119263,Universitario,Villavo,2017-02-14,0,12,12,Cancelado,449.0
CLI-103996,39,1531615,Secundaria,cucuta,2015-03-22,716852,14,18,Al día,428.0
CLI-103997,30,0,Secundaria,"Cali, Valle",2019-03-10,2634700,6,12,Al día,709.0
CLI-103998,79,4110591,Tecnólogo,"Cali, Colombia",2015-08-02,729709,3,6,Al día,300.0
CLI-103999,64,900000,Técnico,MEDELLÍN,2024-09-04,4633291,34,48,Al día,550.0
CLI-104000,39,0,Posgrado,PEI,2020-02-21,420250,20,24,Al día,317.0
CLI-104001,34,0,Universitario,BARRANQUILLA,2023-08-24,2607799,9,18,Al día,773.0
CLI-104002,27,0,Técnico,Santa Marta,2023-03-26,4108280,33,48,Al día,449.0
CLI-104003,38,1419424,Secundaria,VILLAVICENCIO,2022-10-12,7406715,0,24,Moroso,667.0
CLI-104004,58,1546152,Primaria,IBAGUÉ,2018-01-07,2109115,13,24,Al día,831.0
CLI-104005,59,0,Técnico,PEI,2019-05-23,1108143,7,18,Al día,653.0
CLI-104006,41,11245643,Posgrado,Medellín,2019-02-27,2170999,1,6,Al día,618.0
CLI-104007,46,900000,Secundaria,MANIZALES,2019-10-11,9837147,13,48,Moroso,401.0
CLI-104008,72,0,Secundaria,pereira,2021-11-27,1218259,2,6,Al día,558.0
CLI-104009,19,900000,Secundaria,Ibagué,2022-09-11,1089509,6,12,Al día,419.0
CLI-104010,65,0,Primaria,"Bucaramanga, Santander",2024-01-09,6925567,12,48,Al día,394.0
CLI-104011,53,1077490,Primaria,bogota,2017-10-02,520478,3,6,Al día,811.0
CLI-104012,27,1621393,Primaria,CAL,2018-06-08,1181922,1,6,Al día,531.0
CLI-104013,42,0,Secundaria,"Pereira, Risaralda",2015-04-10,1584833,2,12,Al día,479.0
CLI-104014,74,0,Posgrado,Pereira,2020-01-06,3272657,3,18,Moroso,330.0
CLI-104015,0,0,Técnico,Barranquilla,2023-04-09,1840520,1,6,Al día,437.0
CLI-104016,49,5541933,Tecnólogo,VILLAVICENCIO,2020-02-02,2390792,38,36,Al día,684.0
CLI-104017,38,4967183,Posgrado,Ibagué,2021-09-16,390097,4,6,Al día,572.0
CLI-104018,71,2983785,Tecnólogo,MANIZALES,2024-12-01,29163182,3,48,Moroso,386.0
CLI-104019,39,0,Técnico,BGA,2020-09-25,1594034,33,48,Al día,521.0
CLI-104020,36,3420480,Técnico,"Villavicencio, Meta",2023-06-02,3293108,10,24,Al día,325.0
CLI-104021,34,1677325,Secundaria,Bogotá,2017-05-13,0,36,36,Cancelado,717.0
CLI-104022,45,0,Tecnólogo,cartagena,2023-03-10,4754088,10,36,Al día,693.0
CLI-104023,59,996215,Técnico,Bta,2023-08-30,1785227,10,18,Al día,575.0
CLI-104024,43,1902949,Secundaria,manizales,2019-02-13,7566623,28,48,Al día,584.0
CLI-104025,31,0,Técnico,SMR,2017-12-20,11906316,6,36,Al día,615.0
CLI-104026,70,0,Primaria,"Bucaramanga, Santander",2016-04-03,722980,15,24,Al día,602.0
CLI-104027,61,0,Universitario,"Manizales, Caldas",2019-10-14,3936600,4,24,Al día,570.0
CLI-104028,52,0,Tecnólogo,"Manizales, Caldas",2017-11-30,1156072,1,6,Al día,785.0
CLI-104029,23,3036602,Técnico,"Santa Marta, Magdalena",2019-08-10,1016896,8,18,Al día,737.0
CLI-104030,28,0,Secundaria,Ibagué,2022-01-22,2898153,11,18,Al día,330.0
CLI-104031,71,3569966,Tecnólogo,IBAGUÉ,2024-10-28,0,48,48,Cancelado,744.0
CLI-104032,3,1427059,Técnico,cartagena,2024-10-30,4468999,2,24,Moroso,408.0
CLI-104033,39,2621790,Técnico,pereira,2022-03-28,2665424,8,18,Al día,619.0
CLI-104034,73,0,Secundaria,"Cali, Colombia",2015-12-21,2631270,9,36,Al día,520.0
CLI-104035,41,0,Secundaria,"Ibagué, Tolima",2017-03-07,1030675,3,6,Al día,834.0
CLI-104036,26,3932272,Técnico,MANIZALES,2016-04-10,7058931,2,18,Al día,797.0
CLI-104037,57,4718914,Tecnólogo,pereira,2015-09-02,1537131,1,6,Al día,618.0
CLI-104038,75,0,Secundaria,Med.,2018-06-07,2498889,5,12,Al día,513.0
CLI-104039,77,1003012,Técnico,manizales,2015-07-26,1482180,4,12,Al día,329.0
CLI-104040,69,2357811,Tecnólogo,Bucaramanga,2023-05-20,2488231,4,12,Al día,366.0
CLI-104041,59,7622112,Posgrado,IBAGUÉ,2016-06-02,3595778,38,48,Al día,425.0
CLI-104042,18,0,Universitario,MZL,2021-11-13,1419852,19,24,Al día,521.0
CLI-104043,2,0,Técnico,cali,2023-08-19,1923396,6,24,Al día,635.0
CLI-104044,28,2553736,Técnico,"Manizales, Caldas",2021-12-12,0,24,24,Cancelado,418.0
CLI-104045,43,3917085,Universitario,Cúcuta,2020-02-15,8103956,29,48,Al día,374.0
CLI-104046,45,0,Universitario,Bucaramanga,2021-07-01,2087975,17,24,Al día,734.0
CLI-104047,54,2052214,Secundaria,Santiago de Cali,2020-09-14,3930061,21,36,Al día,658.0
CLI-104048,1,3451245,Tecnólogo,Bogotá,2018-11-24,1218780,34,48,Al día,360.0
CLI-104049,56,3887723,Universitario,"Cartagena, Bolívar",2023-03-17,2585170,6,18,Al día,837.0
CLI-104050,71,3535472,Universitario,PEI,2019-10-24,0,48,48,Cancelado,509.0
CLI-104051,35,6427665,Posgrado,santa marta,2023-07-20,2140440,13,18,Al día,528.0
CLI-104052,51,5281542,Universitario,"Medellín, Colombia",2023-03-18,1581468,4,12,Al día,328.0
CLI-104053,21,6089650,Universitario,"Cali, Colombia",2025-05-21,5216846,10,24,Al día,777.0
CLI-104054,35,0,Tecnólogo,Cucuta,2019-02-20,342489,2,6,Al día,712.0
CLI-104055,38,6076713,Universitario,"Cali, Valle",2023-08-20,847855,4,6,Al día,413.0
CLI-104056,30,2643910,Técnico,bogota,2019-07-13,454276,8,12,Al día,402.0
CLI-104057,69,2317111,Secundaria,BUCARAMANGA,2022-11-08,0,18,18,Cancelado,377.0
CLI-104058,43,9197858,Posgrado,Barranquilla,2015-02-06,3347897,11,24,Al día,742.0
CLI-104059,38,0,Secundaria,Villavicencio,2018-07-25,7982455,22,48,Al día,447.0
CLI-104060,33,5579450,Universitario,CTG,2024-06-01,0,12,12,Cancelado,453.0
CLI-104061,76,0,Tecnólogo,Bucaramanga,2015-09-09,1427705,1,6,Moroso,729.0
CLI-104062,77,1099284,Técnico,Cúcuta,2023-12-20,1228014,22,36,Al día,618.0
CLI-104063,79,11735852,Posgrado,IBAGUÉ,2018-11-14,0,24,24,Cancelado,581.0
CLI-104064,22,3035649,Técnico,Manizales,2016-06-27,4725905,6,24,Al día,698.0
CLI-104065,51,8335778,Posgrado,Bogota,2022-03-29,0,6,6,Cancelado,652.0
CLI-104066,78,1876902,Secundaria,Ibagué,2019-11-22,3394492,6,18,Al día,597.0
CLI-104067,69,3387741,Tecnólogo,Medellin,2020-01-11,397524,5,6,Al día,536.0
CLI-104068,59,0,Secundaria,"Pereira, Risaralda",2019-10-12,13373672,11,48,Al día,734.0
CLI-104069,73,3373968,Tecnólogo,Bta,2023-05-17,1660299,4,18,Al día,841.0
CLI-104070,54,1820357,Tecnólogo,"Cali, Colombia",2017-09-26,0,48,48,Cancelado,697.0
CLI-104071,61,0,Tecnólogo,MZL,2021-05-20,5259154,28,48,Al día,759.0
CLI-104072,0,1573324,Secundaria,SMR,2019-02-18,10493572,1,48,Moroso,822.0
CLI-104073,52,1382025,Primaria,Bogota,2024-07-22,0,18,18,Cancelado,504.0
CLI-104074,48,4390708,Universitario,CTG,2023-06-19,2799786,2,12,Al día,658.0
CLI-104075,47,0,Universitario,medellin,2016-02-07,1623459,8,18,Al día,502.0
CLI-104076,63,4147243,Universitario,BUCARAMANGA,2022-02-18,3532865,19,36,Al día,747.0
CLI-104077,48,0,Tecnólogo,"Ibagué, Tolima",2024-08-11,9569939,2,18,Moroso,317.0
CLI-104078,61,0,Posgrado,CALI,2021-04-22,2107355,15,24,Al día,742.0
CLI-104079,23,8542436,Posgrado,BUCARAMANGA,2017-12-01,0,24,24,Cancelado,643.0
CLI-104080,50,3407653,Tecnólogo,B/quilla,2016-01-23,7921119,4,24,Al día,613.0
CLI-104081,48,3899444,Universitario,villavicencio,2020-05-07,12596247,9,36,Moroso,609.0
CLI-104082,63,2409132,Técnico,Med.,2018-03-22,2417120,5,24,Al día,607.0
CLI-104083,2,2791865,Técnico,Barranqilla,2018-04-01,4522126,3,18,Al día,761.0
CLI-104084,58,2811014,Tecnólogo,BOG,2018-01-24,1810289,13,24,Al día,341.0
CLI-104085,74,0,Técnico,manizales,2017-04-03,247779,5,6,Al día,349.0
CLI-104086,50,1214774,Primaria,pereira,2022-05-04,0,36,36,Cancelado,593.0
CLI-104087,34,6791301,Universitario,MZL,2022-10-02,0,24,24,Cancelado,849.0
CLI-104088,63,2939988,Tecnólogo,"Medellín, Colombia",2019-06-03,1221832,1,6,Moroso,
CLI-104089,31,3741938,Tecnólogo,Barranquilla,2019-07-26,0,24,24,Cancelado,449.0
CLI-104090,24,2151963,Universitario,CAL,2023-02-16,3033250,0,12,Moroso,808.0
CLI-104091,41,1111662,Secundaria,"Manizales, Caldas",2016-06-18,0,24,24,Cancelado,544.0
CLI-104092,23,0,Secundaria,"Pereira, Risaralda",2018-01-07,1204842,14,24,Al día,335.0
CLI-104093,64,6009599,Universitario,"Ibagué, Tolima",2020-06-21,9249084,13,36,Al día,652.0
CLI-104094,45,2599725,Técnico,Cúcuta,2017-07-29,2204880,31,36,Al día,606.0
CLI-104095,37,2812211,Tecnólogo,MEDELLÍN,2015-11-24,0,48,48,Cancelado,807.0
CLI-104096,61,2335540,Secundaria,"Pereira, Risaralda",2019-07-13,1504904,2,6,Al día,395.0
CLI-104097,27,1186261,Secundaria,"Bogotá, Colombia",2017-08-22,0,36,36,Cancelado,614.0
CLI-104098,25,0,Técnico,Villavicencio,2020-06-21,242049,5,6,Al día,780.0
CLI-104099,32,6582168,Universitario,Santa Marta,2015-11-16,5676794,9,24,Al día,762.0
CLI-104100,78,0,Posgrado,bucaramanga,2016-12-16,6033618,9,48,Al día,640.0
CLI-104101,67,1799430,Técnico,CÚCUTA,2022-08-14,3669383,39,48,Al día,600.0
CLI-104102,67,0,Secundaria,Sta Marta,2020-10-15,2297190,1,6,Moroso,530.0
CLI-104103,68,1570650,Universitario,B/quilla,2021-12-02,652518,10,12,Al día,530.0
CLI-104104,24,4230561,Universitario,Pereira,2016-09-18,5395223,8,24,Al día,423.0
CLI-104105,35,2977188,Secundaria,"Pereira, Risaralda",2024-08-22,1158530,2,6,Al día,707.0
CLI-104106,53,2267278,Tecnólogo,Santiago de Cali,2024-03-30,1378707,9,6,Moroso,620.0
CLI-104107,34,3292228,Técnico,Cúcuta,2019-05-04,5047137,1,18,Moroso,
CLI-104108,76,1549230,Secundaria,"Ibagué, Tolima",2025-06-08,1199462,15,18,Al día,706.0
CLI-104109,58,0,Universitario,Santa Marta,2016-08-15,8633839,5,36,Al día,712.0
CLI-104110,35,3917382,Tecnólogo,medellin,2021-05-14,9633655,8,48,Al día,422.0
CLI-104111,73,2077892,Técnico,Cúcuta,2017-08-09,7221537,19,36,Al día,406.0
CLI-104112,19,0,Secundaria,Villavo,2016-07-17,13345549,1,48,Moroso,
CLI-104113,77,3609596,Universitario,"Pereira, Risaralda",2023-01-25,1975636,15,36,Al día,611.0
CLI-104114,52,0,Universitario,pereira,2024-04-10,2263190,5,12,Al día,381.0
CLI-104115,67,1592634,Técnico,Manizales,2018-07-22,0,6,6,Cancelado,599.0
CLI-104116,27,3409218,Técnico,cartagena,2020-08-28,2683993,7,24,Al día,311.0
CLI-104117,59,1557071,Secundaria,Medellin,2022-08-04,2128511,9,18,Al día,541.0
CLI-104118,23,974575,Primaria,San José de Cúcuta,2015-01-31,6577590,6,36,Moroso,705.0
CLI-104119,60,0,Primaria,"Santa Marta, Magdalena",2021-09-19,824019,3,6,Al día,552.0
CLI-104120,64,0,Universitario,B/quilla,2024-08-25,4666189,21,36,Al día,634.0
CLI-104121,37,0,Secundaria,Ibagué,2024-04-18,2752006,27,36,Al día,749.0
CLI-104122,18,2277546,Técnico,"Pereira, Risaralda",2016-05-09,4043233,4,18,Al día,476.0
CLI-104123,48,900000,Secundaria,"Medellín, Colombia",2023-02-03,0,6,6,Cancelado,554.0
CLI-104124,69,1780882,Secundaria,Bogota,2018-05-22,1879399,5,12,Al día,643.0
CLI-104125,36,8343603,Posgrado,B/manga,2015-08-30,1770739,6,12,Al día,340.0
CLI-104126,32,0,Universitario,San José de Cúcuta,2023-12-27,5280254,22,36,Al día,669.0
CLI-104127,1,0,Técnico,villavicencio,2024-08-14,6435878,30,48,Al día,563.0
CLI-104128,56,0,Tecnólogo,bogota,2016-09-20,1963207,13,18,Al día,596.0
CLI-104129,78,900000,Primaria,PEREIRA,2020-12-16,3877552,2,12,Al día,402.0
CLI-104130,34,3704073,Técnico,VILLAVICENCIO,2021-05-01,0,12,12,Cancelado,839.0
CLI-104131,76,2559613,Tecnólogo,IBAGUÉ,2015-10-17,1693398,1,6,Al día,565.0
CLI-104132,28,900000,Universitario,Cúcuta,2023-03-02,0,12,12,Cancelado,624.0
CLI-104133,22,2814939,Secundaria,Barranqilla,2016-08-29,6749788,25,48,Al día,473.0
CLI-104134,54,2388056,Técnico,VILLAVICENCIO,2020-01-17,8430696,3,24,Al día,697.0
CLI-104135,20,6689950,Universitario,"Santa Marta, Magdalena",2018-12-07,18900649,5,36,Moroso,345.0
CLI-104136,33,0,Secundaria,MANIZALES,2018-12-07,1194300,8,12,Al día,411.0
CLI-104137,56,2363342,Secundaria,Manizales,2021-11-22,3323318,15,24,Al día,476.0
CLI-104138,76,900000,Técnico,bucaramanga,2018-05-25,0,24,24,Cancelado,455.0
CLI-104139,62,900000,Técnico,CARTAGENA,2019-04-03,0,12,12,Cancelado,517.0
CLI-104140,74,3190549,Universitario,"Santa Marta, Magdalena",2015-10-04,0,12,12,Cancelado,741.0
CLI-104141,59,0,Técnico,BGA,2016-05-02,6761239,7,36,Al día,509.0
CLI-104142,67,4225214,Tecnólogo,"Barranquilla, Atlántico",2021-04-12,0,18,18,Cancelado,439.0
CLI-104143,31,2835460,Técnico,Medellín,2022-07-20,6731924,7,24,Al día,646.0
CLI-104144,45,2385809,Técnico,"Villavicencio, Meta",2016-06-22,4818354,25,48,Al día,479.0
CLI-104145,55,0,Técnico,Manizales,2020-09-13,3158655,1,6,Moroso,455.0
CLI-104146,41,1677366,Secundaria,Bucaramanga,2015-07-13,2428826,4,12,Al día,579.0
CLI-104147,0,0,Secundaria,"Santa Marta, Magdalena",2024-02-01,1070770,2,6,Al día,436.0
CLI-104148,68,0,Universitario,Sta Marta,2017-05-13,5812124,33,48,Al día,692.0
CLI-104149,38,2394187,Secundaria,Villavo,2021-08-26,1627873,1,6,Al día,319.0
CLI-104150,63,2495180,Técnico,Villavicencio,2024-06-10,1219674,13,24,Al día,565.0
CLI-104151,57,2575884,Tecnólogo,bogota,2018-09-08,2228845,31,48,Al día,564.0
CLI-104152,35,0,Posgrado,BAQ,2021-06-05,3754784,7,18,Al día,767.0
CLI-104153,69,0,Tecnólogo,BARRANQUILLA,2022-09-18,4874088,2,18,Moroso,675.0
CLI-104154,46,2178955,Tecnólogo,San José de Cúcuta,2021-09-26,838283,8,18,Al día,300.0
CLI-104155,40,0,Secundaria,Bogota,2024-10-01,8220747,21,48,Al día,483.0
CLI-104156,2,3655562,Tecnólogo,Bucaramanga,2018-06-12,2414551,12,24,Al día,308.0
CLI-104157,46,1975089,Primaria,Sta Marta,2023-04-30,6119329,9,24,Moroso,703.0
CLI-104158,19,2383342,Tecnólogo,Bogotá,2015-04-18,0,18,18,Cancelado,810.0
CLI-104159,46,1724078,Secundaria,"Ibagué, Tolima",2023-06-06,1061088,10,18,Al día,455.0
CLI-104160,43,3788390,Universitario,BOGOTÁ,2015-11-04,3394464,34,48,Al día,534.0
CLI-104161,73,5387024,Universitario,CARTAGENA,2021-10-07,0,48,48,Cancelado,658.0
CLI-104162,71,0,Universitario,MZL,2017-03-21,2092749,15,36,Al día,366.0
CLI-104163,65,5242279,Universitario,Bta,2016-02-12,10923412,11,36,Al día,728.0
